what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1360122609405
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1360122609609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360122611342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122613049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122622413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1360122635438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122637175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122644426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122646054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122659113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360122661662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360122666788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360122671390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360122672615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122673508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122684810
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1360122686632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122689978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122691198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360122694325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122695197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122698501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360122702054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360122703564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122704281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122708221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360122712289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122713180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122716251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360122719746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122720476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122729100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1360122741395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122742199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122745959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360122752257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122753102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122758010
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1360122761883
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1360122765965
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1360122767266
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1360122769654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122771674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122779074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360122783566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1360122785172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122785912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122788362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360122793384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122794186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122799911
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1360122801118
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1360122803671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360122807412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360122809744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1360122811137
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1360122812559
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1360122813296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122815903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122817001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360122817006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360122817506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123054818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360123062817
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1360123064216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123065460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123065805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123066226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123066479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123066770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123067114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123067385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123067659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123067971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123068292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360123068593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360123074050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123075865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123130568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360123132391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360123139027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360123140466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360123142272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360123144777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123145362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123328377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123330194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123331430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123336458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123341089
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1360123342194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360123345429
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1360123347989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360123349114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123350692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123364299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360123368139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123368808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123371988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123373966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123460570
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1360123461398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360123464494
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1360123466306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1360123467564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123468126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123476694
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1360123477808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123478818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123480481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123482307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123483043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123484103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123489261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123490512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123491248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123492135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123492815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123495067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123496102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360123496109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123498544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123500644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123848045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123857549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360123861491
