what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1361493796948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361493798346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361493801889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361493816072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361493824215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361493826134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361493826774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361493827554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361493983729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361493984340
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1361494054318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361494784298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361494784814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361494788876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361497439810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361497507171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361497507555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361497746139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361497749009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361497749836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361498125065
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361498128067
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1361498132093
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1361498133453
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361498133597
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361498133878
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1361498135898
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361498150226
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361498150436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361498150503
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361498156261
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361498157000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361498169519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361498585523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361498586161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361499072656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361499073162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361508402148
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1361508411127
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361508414087
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1361508415853
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1361508415915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361508417224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361508418467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361508419027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361508420131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361508423716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361508431152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361508436541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361509277910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361509277944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361509341822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361509343467
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361509567379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361509576770
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361509579290
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1361509580421
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361509582353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361509585834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361509610459
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361509612540
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1361509616585
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361509617047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361509618327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361509620069
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1361509620116
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361509621039
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1361509621800
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1361509621800
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1361509621800
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1361509621800
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1361509621800
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1361509621832
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1361509621871
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1361509621871
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1361509621872
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1361509621872
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1361509621872
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1361509621872
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1361509621872
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1361509621872
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1361509621872
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1361509621895
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1361509621895
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1361509621895
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1361509621895
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1361509621895
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1361509622008
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1361509622008
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1361509622009
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1361509622009
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1361509622009
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1361509622009
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1361509622009
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1361509622009
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1361509622009
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1361509673918
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1361509673919
