719.4	0.7944
719.9	0.3184
720.6	0.9685
721.2	0.649
721.5	0.3354
721.9	0.5951
722.8	0.6556
723.2	0.5593
723.8	0.8496
724.4	1.003
725	0.9587
725.3	0.4605
725.6	0.4212
726.5	0.9729
726.8	0.4286
728.5	1.1071
728.8	0.7366
729.2	0.6925
729.4	0.5449
729.9	1.3302
730.4	0.799
730.8	0.8773
732	0.2678
732.3	0.3383
732.5	0.2682
732.8	0.4642
733.5	0.5465
734	0.5624
735.3	0.5155
735.6	0.3939
735.9	1.4214
736.5	1.0958
736.7	0.7689
737	0.5373
737.1	0.5478
737.4	0.2942
737.9	0.3477
738.4	1.1054
738.8	0.5353
739.5	1.0408
739.7	0.2889
740.3	0.3671
740.7	0.5351
741.7	2.1586
742.2	1.0676
742.5	0.6187
743	0.9349
744.4	0.7219
744.9	0.3221
745.6	0.9262
746.1	2.9796
746.7	0.3256
747.4	1.1938
747.7	0.6056
748.4	5.0114
748.9	2.9838
749.4	2.0831
749.8	0.8651
750.1	0.2964
750.4	0.4882
752.1	0.4954
752.8	0.4559
753.4	1.1434
753.6	0.5487
754.2	0.7158
755	1.7865
755.8	0.402
756.9	1.5831
757.1	0.5685
757.4	0.8077
757.7	0.4443
758.3	0.6194
758.8	0.3854
759.3	0.8363
759.8	0.8572
760	1.1944
760.2	1.2736
760.5	1.1549
760.8	0.4393
761.5	0.6999
762	1.8858
762.5	1.256
763.1	0.7595
763.5	1.5807
763.8	1.0281
764	1.625
764.5	0.5491
764.9	0.5452
765.1	0.4321
766.1	0.6235
766.9	0.3276
767.2	0.3824
767.8	0.3116
768.1	0.5161
768.4	1.1946
769	0.3409
769.3	1.3426
769.6	0.4181
770	0.4666
770.7	0.7374
771	1.2062
771.4	2.4809
771.8	2.6937
772.5	2.0783
772.8	1.7544
773.1	1.5028
773.5	1.0338
774	0.7968
774.5	0.5916
774.7	0.2948
775	0.3457
775.4	0.8904
775.9	1.084
776.8	0.2865
777.9	0.6565
778.4	0.649
778.7	1.2036
779.4	0.7983
779.6	0.3924
780	0.4072
780.5	0.902
781.5	1.4284
782.1	0.9906
782.4	0.7726
782.9	0.3996
783.4	0.8677
783.8	0.5825
784	0.5661
784.4	1.084
784.7	0.9236
785	0.2634
785.4	1.6204
785.7	1.5866
786.5	0.8758
786.7	0.4502
787.1	0.4029
788.4	0.6418
789	0.5233
789.4	1.5447
790.1	1.5089
790.7	1.3902
791	0.3906
791.3	0.68
791.9	0.402
792.7	1.0868
793.4	0.4736
793.8	0.4463
794.1	0.5458
794.2	0.6717
794.5	1.0039
795.1	1.957
795.5	1.151
795.8	1.5622
796.2	1.5667
796.4	1.4991
797	0.9982
797.5	0.3782
798.1	0.5303
798.5	0.4993
799	0.3169
800.2	67.7047
800.4	63.2552
801.6	2.8886
802.2	2.1084
802.5	1.3983
803.1	1.3029
803.5	1.4085
803.8	3.1684
804.1	3.5942
804.4	2.4997
805	1.7935
805.4	2.0822
805.9	1.3463
806.1	1.2165
806.4	2.565
806.8	1.0844
807.3	0.4725
807.9	1.5547
808.4	0.5648
809	0.8603
809.6	2.0617
809.9	2.4659
810.1	0.816
810.5	1.4838
810.8	1.3616
811.2	2.1265
811.5	1.4452
811.8	1.1451
812.1	1.1949
812.8	1.1148
813.4	12.5331
814	5.4019
814.2	4.0239
814.7	3.9283
814.9	2.9879
815.2	1.2108
815.7	3.0815
816	2.5117
816.2	2.5082
816.9	0.7693
817.2	1.1368
817.8	0.3505
818.1	0.541
818.6	2.1599
819.1	0.5273
819.6	0.7817
820.2	0.728
820.6	0.311
820.8	1.2077
821.1	1.0761
821.7	0.6576
822.5	0.9461
822.8	0.4125
823.2	0.6174
823.5	1.1152
823.7	0.8668
824.1	0.6536
824.4	0.6796
824.7	0.3627
824.9	0.4164
825.3	0.3769
825.7	0.4629
826.1	0.7828
826.7	1.4336
827.1	0.7359
827.6	0.9932
828.1	0.5681
828.8	0.5886
829.2	0.6301
829.3	0.7374
830.4	1.7158
830.8	1.1073
831.3	0.4738
831.8	1.1671
832	1.0866
832.5	3.3938
832.8	2.1128
833.2	1.3623
833.4	0.9269
833.8	1.1506
834.2	0.8769
835.3	0.3232
835.6	0.4832
836.2	0.8487
836.5	2.0266
837.1	1.4148
837.6	0.6473
838	1.1039
838.6	0.5572
839.1	0.2913
839.9	0.4943
840.2	0.9
840.6	2.4074
841.2	0.3869
841.7	1.0048
842	0.3985
842.5	0.7405
842.8	0.5775
843.1	0.8815
843.7	2.0026
844.4	0.3276
844.8	0.2813
845.3	1.3487
845.8	0.4179
846.8	0.5583
848.3	0.567
848.8	1.0026
849.1	0.9581
850.4	0.443
850.8	0.6248
851.1	0.969
851.5	4.2443
852.2	1.9489
852.8	0.3741
853.1	0.4398
853.4	0.3717
853.8	0.6346
854.5	1.0862
854.8	0.3367
855.1	0.4489
855.6	1.0713
856.1	0.756
857.1	1.1573
858.1	0.3437
858.5	0.4703
859.5	0.8943
859.9	0.4336
860.4	0.5849
861.3	0.8256
861.5	0.6975
862.1	0.651
862.5	0.9136
862.8	1.2263
863.5	1.0373
863.9	0.4232
864.2	0.3952
864.4	0.3053
864.9	1.359
865.2	1.6783
865.4	1.4539
865.7	0.4066
866	0.5126
866.4	0.2855
866.9	0.6761
867.1	0.3878
867.9	0.9162
868.5	1.2014
869.1	0.8125
869.5	1.5091
869.8	0.4249
870.1	0.9175
870.4	0.7985
870.7	0.4507
871.8	0.4812
872.6	0.3256
872.8	0.5735
873.2	0.5657
873.8	0.2652
874.1	0.9297
874.5	1.3273
874.9	0.7555
875.5	1.0912
875.9	0.6185
876.2	0.4666
876.5	0.5111
877.1	1.3943
877.7	0.412
878.5	0.6143
878.9	0.3503
879.4	0.5367
879.8	0.3542
880.1	0.2628
880.6	0.2922
881	0.9144
881.4	0.3789
883.2	0.5641
883.5	0.3317
884	0.5517
884.4	0.7276
884.9	0.2717
885.3	0.4046
886.2	0.5925
886.4	0.7239
886.7	0.5102
886.9	0.3549
887.2	0.2935
888.2	0.5336
888.5	0.3082
888.9	0.4784
889.1	0.598
889.6	0.6634
890.2	0.6405
890.6	0.2809
890.8	0.3824
891	0.3586
891.3	0.8618
891.6	2.6086
891.8	3.0794
892.1	3.4024
892.4	3.267
892.9	1.4033
893.5	1.7603
893.8	0.5995
894.2	1.0126
894.7	0.6165
895	0.4483
895.6	0.4018
896.3	0.5425
896.7	0.625
896.9	1.3308
897.2	1.984
897.6	0.9373
898	1.1213
898.7	1.2817
899.6	1.5685
900.3	1.1859
900.6	0.8902
900.8	0.7318
901.6	0.7911
902.1	3.4988
902.5	2.3391
903.1	1.2667
903.5	1.2453
904.1	0.3841
905	1.1643
905.5	1.1743
905.8	1.912
906.3	0.9502
906.5	0.7187
906.8	0.3411
907.2	0.7708
907.7	1.3609
908	1.8125
908.7	0.4681
908.9	1.5366
909.1	0.5369
909.5	0.9956
910	1.0611
910.6	0.4642
911	1.0124
911.5	0.9768
912.4	0.2942
912.7	1.7261
912.9	0.3199
913.2	0.3313
914.2	1.4581
914.6	0.3771
915	0.4297
915.2	0.4415
915.8	0.4834
916.2	0.4727
916.5	2.0886
916.8	0.6281
917.5	1.555
917.8	0.369
918.2	0.8758
918.5	1.4
918.8	1.5515
919.1	0.6335
919.6	1.0524
920	1.208
920.6	0.5048
921.7	0.4358
922.2	0.4138
922.6	0.7318
922.8	0.407
923.5	0.6017
924	1.0833
924.2	0.3885
924.9	0.8505
925.6	0.6379
926	1.5757
926.4	1.3812
927.4	0.4485
927.7	0.6949
928.5	1.0288
928.7	0.7287
929	0.5305
929.9	0.4459
930.6	0.6119
931.5	0.5406
932.2	2.0486
932.6	20.7419
933.1	18.5866
933.6	9.6811
934	4.4678
934.6	0.5371
935.1	1.2654
935.5	1.1268
936.1	0.5847
936.6	0.4971
936.9	0.7708
937.7	0.5336
938.2	0.7062
938.5	0.4664
939	0.8022
939.6	0.8603
939.8	0.6248
940	0.8225
941.5	1.4576
942	2.9445
942.4	0.9709
942.6	1.0369
942.9	0.9493
943.7	1.3278
944.2	0.3394
944.5	1.1222
945.2	0.8861
945.4	1.299
945.7	0.8016
946.1	0.9072
946.2	1.6213
946.6	0.3808
947.6	0.8138
947.8	0.4356
948.1	0.5999
948.6	24.8974
949.1	23.8276
949.6	15.0577
950.1	5.7729
950.6	2.7487
951.1	0.3206
951.4	0.4168
952	0.9971
952.6	1.2075
953.1	0.7407
953.4	1.075
954	0.5993
954.1	0.5591
954.6	0.9177
955.1	1.4413
955.3	1.9347
955.6	1.3897
956.1	1.4945
956.8	0.4635
957.1	0.8245
958.2	0.9208
958.9	1.0986
959.2	0.5722
959.6	1.1977
960.1	0.7732
960.4	0.9934
960.9	0.2715
961.1	0.5487
961.7	1.4343
962.5	1.1196
963.2	3.4248
963.5	6.5579
963.7	5.1884
964	4.5846
964.4	0.7477
964.8	0.4184
965.2	0.7302
966.6	0.4659
967.1	0.5818
967.5	0.6525
968.1	1.2728
968.4	0.5735
969.2	0.2783
970	1.0676
970.6	1.5279
971.1	0.4162
971.5	1.1364
972	0.3042
972.9	1.2003
973.1	0.7512
973.5	1.6722
973.9	1.9028
974.2	0.8817
974.5	1.055
974.8	0.7008
975.1	0.4902
975.4	0.6373
975.6	1.0742
976.1	0.9655
976.6	1.285
977	0.4651
977.2	0.8009
977.5	1.5595
978.1	0.4797
978.7	1.1242
979.1	0.9101
979.6	0.7758
980.1	0.8022
980.5	0.5694
981	0.3453
981.4	0.7796
981.7	0.3254
982.1	0.7407
982.5	0.7726
983.4	1.0702
984.1	0.3544
984.6	0.5044
985	0.6115
985.4	0.3374
986.1	0.5452
986.7	0.5201
987.2	0.8664
987.8	0.4181
988.1	0.3309
988.6	0.6639
989.6	1.3356
989.8	0.9884
990.2	0.2739
990.5	0.3047
990.9	0.4369
992.4	0.4542
993.1	0.7874
993.5	0.684
994.4	0.818
995	0.9893
995.5	0.4965
995.9	0.6137
996.5	0.3509
997.3	0.6578
997.8	0.3944
998.5	0.2979
999.1	0.4378
999.7	10.1704
1000	10.376
1000.5	6.2661
1001.3	1.4384
1001.6	0.3359
1002	0.8177
1002.5	0.6425
1002.7	0.4618
1003	1.2239
1003.7	6.7135
1003.9	10.611
1004.2	9.5661
1004.7	2.8406
1005.6	0.8636
1006.3	1.2073
1006.8	1.2215
1007.3	1.4685
1008	1.6305
1008.3	0.9157
1009	1.6957
1009.2	1.0692
1009.5	1.6861
1009.8	0.6181
1010.3	0.4339
1010.8	0.701
1012.5	0.7785
1012.9	1.4666
1013.2	3.1688
1013.5	1.9415
1014	3.073
1014.3	0.893
1014.6	0.5231
1015.1	0.7521
1015.5	0.5111
1016.1	0.6811
1016.9	1.5163
1017.3	1.7324
1017.7	1.4061
1017.9	0.5439
1018.2	0.452
1018.6	0.3365
1019	1.5024
1019.7	1.4083
1019.9	0.797
1020.3	0.6403
1020.6	0.9048
1020.9	0.4083
1021.3	0.3765
1021.8	0.2879
1022.1	0.3164
1022.8	1.0801
1024	0.6333
1024.3	0.7302
1024.6	0.4448
1025	0.3298
1025.5	1.2012
1026.2	0.3955
1026.5	0.6818
1026.8	0.4546
1027.2	0.6582
1028.2	0.7429
1028.6	0.7804
1028.9	0.7019
1029.1	0.7355
1029.6	0.5471
1030.2	1.8579
1031	0.6728
1032.1	0.2708
1032.5	0.5257
1032.9	0.5395
1033.1	0.6322
1033.5	0.9709
1034.2	0.8088
1034.9	0.4915
1035.2	0.9301
1035.8	0.273
1036.1	0.9736
1036.8	0.311
1037.3	0.3309
1038	0.6844
1038.2	1.0552
1038.5	0.4099
1040.3	25.0705
1040.5	25.6414
1040.7	25.4843
1041	18.4035
1042	2.5621
1042.8	0.7029
1043	0.9212
1043.4	1.1148
1044	2.549
1044.3	5.0258
1044.5	3.5379
1044.8	2.3094
1045.2	1.1108
1045.4	1.613
1046.1	1.0406
1046.3	0.9843
1046.7	0.9729
1046.9	0.9299
1047.2	0.62
1047.5	1.8236
1048.3	0.2909
1048.5	0.7614
1049.3	0.8271
1049.6	0.7785
1050	0.8745
1050.5	0.9947
1050.8	0.8913
1051.5	0.8191
1051.8	1.2112
1052.4	1.0943
1053	0.2876
1053.4	1.4404
1053.7	2.6226
1053.9	1.8142
1054.3	1.9225
1054.9	0.7948
1055	0.8138
1055.3	1.6717
1055.9	2.1907
1056.5	1.716
1056.7	1.7079
1057	0.4664
1057.5	1.4574
1058	0.4214
1058.2	1.3249
1058.4	0.9548
1059.3	1.0462
1059.6	1.1128
1059.8	0.4688
1060.1	1.1084
1060.5	0.7278
1061	0.9238
1061.2	0.9181
1061.5	0.4821
1061.7	0.6796
1061.9	0.5122
1062.2	1.4026
1062.6	0.6137
1062.9	0.3863
1063.3	0.7178
1063.8	0.9133
1064.5	0.2774
1065	1.0578
1066.2	58.5613
1066.5	100
1066.9	99.1502
1067.2	59.7232
1067.5	34.7237
1067.8	17.6761
1068.1	9.046
1068.9	2.0246
1069.3	0.5279
1069.5	0.6037
1070	1.3088
1070.4	0.5515
1071	1.1754
1071.4	0.6346
1071.8	0.9164
1072.2	0.8173
1072.6	1.0107
1073.6	0.9541
1074	0.9666
1074.2	0.9391
1074.4	1.151
1074.7	0.945
1075.2	0.4297
1075.6	0.5753
1076.5	0.5015
1076.8	0.5655
1077	0.6722
1077.3	0.7651
1077.6	1.2042
1078.4	1.0364
1078.8	1.8269
1079.2	0.7946
1079.5	1.4834
1080	1.5172
1080.2	3.0846
1080.5	2.7306
1080.7	5.8318
1081	4.9383
1081.2	6.0121
1082	1.3142
1082.2	1.1104
1083	0.6641
1083.2	0.6137
1083.8	1.9288
1084.2	4.4647
1084.5	2.3932
1084.8	3.7518
1085.2	1.7178
1085.5	1.7101
1086.1	1.0489
1086.4	0.9832
1086.9	1.0857
1087.2	3.3266
1087.5	1.355
1088.2	1.7518
1088.8	0.7649
1089.4	0.6824
1090	0.3688
1090.1	0.3564
1090.4	0.5246
1090.8	0.7806
1091.3	1.1191
1091.5	0.6095
1092.1	0.6933
1092.4	1.0118
1092.8	0.7549
1093.4	0.9223
1093.9	1.4963
1094.1	1.0032
1094.6	1.1139
1095.2	0.5938
1095.9	0.4441
1096.2	0.2625
1096.5	0.2796
1097.3	0.6803
1097.8	0.668
1098.2	0.7702
1099.3	0.5554
1099.6	0.4559
1100.2	0.5419
1101.5	0.4673
1101.8	0.3695
1102	0.529
1102.6	0.4365
1103.4	0.6222
1103.7	0.531
1103.9	0.7165
1104.5	0.4197
1105	0.785
1105.5	0.5338
1106.1	0.6041
1106.6	0.83
1107.2	0.629
1107.5	0.5497
1107.9	0.8863
1108.9	0.3996
1110.3	0.7298
1110.7	0.689
1110.8	1.29
1111.5	0.5334
1111.7	0.7726
1112.1	0.9472
1112.6	0.4389
1113.1	0.5799
1113.3	1.7136
1114	0.5227
1114.4	0.464
1115.2	1.0576
1115.5	0.5212
1116.1	0.3422
1116.5	0.8751
1116.8	0.8341
1117.1	0.3747
1117.4	0.962
1118.1	0.7143
1118.5	0.8129
1119.6	0.5631
1120.6	0.5628
1120.9	0.6335
1121.3	0.7414
1121.8	1.5857
1122.1	0.4509
1122.4	0.9862
1122.9	0.4729
1123.4	0.6744
1124	0.3226
1125.2	0.9736
1125.5	0.3051
1126.1	0.3841
1126.9	0.2765
1127.3	0.4795
1128	0.4485
1128.3	1.2924
1128.8	0.4057
1129.6	0.3477
1131	0.4229
1131.5	0.3666
1132	1.3712
1132.3	0.4841
1133.5	0.4603
1134.5	0.4306
1134.9	0.9926
1135.2	1.8358
1135.9	0.4197
1136.4	0.3114
1137	0.3573
1137.2	0.4284
1137.5	0.4328
1138	0.4245
1139.2	0.4513
1139.8	0.2741
1140.5	0.7603
1141.1	0.4542
1142.3	0.3031
1143.1	0.8383
1143.3	0.603
1144	0.4151
1145	0.4068
1147.1	0.3568
1147.6	0.4646
1148.2	0.5391
1148.5	0.9199
1148.9	0.5281
1149.2	0.9249
1149.7	0.3252
1150	0.5888
1150.4	0.4576
1151.4	0.4889
1151.8	1.2998
1152.4	0.4133
1152.6	0.5834
1152.9	0.2948
1153.3	0.3178
1153.9	0.4697
1154.3	0.9044
1154.7	0.711
1155.1	0.4284
1155.6	0.5353
1156	0.3979
1156.7	0.5364
1157.1	0.4175
1157.4	0.8044
1158.5	0.9757
1158.7	0.5548
1159.5	0.4524
1160.1	0.6183
1160.7	1.661
1161.6	0.8959
1162.5	0.302
1164.3	0.4923
1164.7	0.368
1165.2	0.3688
1165.6	0.4312
1167	1.1372
1167.5	0.3603
1168.7	0.2789
1169.3	0.6648
1170.1	0.433
1170.6	0.342
1170.7	0.3236
1171	0.7494
1171.7	0.3793
1172.2	0.3306
1172.6	0.6366
1173.2	0.4559
1173.6	0.3066
1175	0.3632
1175.9	0.3992
1176.6	0.3865
1178.1	0.5672
1178.5	0.483
1179.3	0.3682
1179.6	0.266
1181.9	0.3841
1182.7	0.4181
1183.2	0.3806
1183.4	0.448
1184	0.3073
1184.3	0.3797
1184.8	0.3671
1185.3	0.3477
1187.4	0.6619
1187.6	0.2994
1188.5	4.9748
1188.9	10.7439
1189.2	17.4297
1189.5	7.2408
1189.9	4.2074
1190.2	5.0344
1190.5	2.6411
1190.9	0.8682
1191.1	1.5698
1192.1	1.0644
1192.6	0.9657
1193.1	0.536
1193.6	0.6429
1194.6	0.6074
1194.9	0.3025
1195.3	0.5345
1196.2	0.6325
1197	0.6119
1197.2	0.8725
1197.9	0.7285
1198.6	0.4926
1199.6	0.3485
1200.3	0.5803
1200.7	0.6606
1201.1	0.9184
1202.1	0.3503
1202.4	0.5519
1202.8	0.8767
1203.2	0.2938
1203.6	0.5299
1204.3	0.5345
1204.7	0.5415
1204.9	0.3444
1205.3	1.1593
1206	1.1719
1206.5	0.3064
1206.8	1.0028
1207.1	0.2868
1207.5	0.404
1207.7	0.5037
1208.5	0.3592
1209.9	1.0227
1210.3	0.5249
1210.7	0.3247
1211.1	0.7211
1212.4	1.9068
1213.9	1.0517
1215.3	0.7208
1215.9	0.2909
1216.1	0.5888
1216.4	0.5997
1216.7	0.7809
1217.2	0.476
1217.6	0.4336
1218	0.4692
1218.3	0.29
1219	0.7444
1219.3	0.9146
1219.6	0.5692
1219.8	0.4849
1220.3	0.3965
1220.9	0.5847
1221.2	0.4302
1221.6	1.0059
1222.1	1.0617
1224.5	0.4282
1225.1	0.467
1225.8	0.3732
1226.4	1.7333
1226.8	0.4243
1227.2	0.4081
1228.8	0.6198
1229.6	0.5111
1229.9	0.7001
1230.3	0.7988
1231.8	0.3752
1232	0.3459
1232.3	0.3287
1232.6	0.2617
1233.4	0.7527
1233.9	0.9225
1234.3	0.8289
1235.6	0.5137
1235.8	0.3782
1236.1	0.4705
1237.1	0.4638
1237.4	0.3525
1237.6	0.424
1238.6	0.3959
1239.1	1.1436
1240.3	0.3559
1240.8	0.5984
1242.5	6.3894
1242.9	5.2085
1243.2	8.8081
1243.6	6.6164
1243.8	4.3303
1244.2	2.2599
1244.9	1.1263
1245.2	0.2988
1246.7	0.5371
1247.7	0.6045
1248.4	0.9256
1249.6	0.569
1250.2	0.3682
1250.6	0.2885
1251.3	0.9971
1252	0.589
1252.7	0.3989
1253	0.3756
1254	0.4262
1254.4	0.663
1255	0.6063
1255.4	0.3023
1256.4	0.5836
1256.7	0.2986
1257	0.8599
1257.6	0.9539
1258.5	0.4284
1259	0.4024
1259.6	0.8861
1259.9	0.4729
1260.3	0.5024
1260.8	0.7865
1261	0.4947
1261.6	1.3153
1262.5	0.3555
1262.9	0.7601
1263	0.6115
1263.2	0.5489
1264.2	0.2822
1264.6	0.622
1265	0.4282
1265.3	0.3734
1265.5	0.5046
1265.9	0.3073
1266.2	0.5873
1266.6	0.9982
1267.1	0.5609
1268	1.5894
1268.5	1.1034
1270.3	0.8156
1270.7	1.2442
1271.1	0.2796
1271.6	0.3309
1272.2	1.3522
1272.5	0.4631
1272.7	0.5268
1273.4	0.3815
1275.4	0.3531
1276.1	0.4952
1276.6	1.3197
