X:1523.5	Y:543
X:1524.7	Y:1957
X:1526.5	Y:902
X:1527.4	Y:2684
X:1528.1	Y:549
X:1528.7	Y:1184
X:1529.1	Y:1243
X:1529.9	Y:1187
X:1531.2	Y:2584
X:1535	Y:625
X:1536.3	Y:584
X:1536.8	Y:421
X:1538	Y:1037
X:1540.1	Y:984
X:1540.7	Y:323
X:1541.3	Y:468
X:1542.4	Y:1862
X:1543.3	Y:881
X:1544.1	Y:683
X:1545.1	Y:522
X:1546.3	Y:489
X:1546.9	Y:931
X:1548.7	Y:906
X:1550.4	Y:789
X:1551.1	Y:1100
X:1552.1	Y:526
X:1552.8	Y:1153
X:1553.8	Y:1286
X:1554.4	Y:309
X:1554.8	Y:365
X:1555.6	Y:1179
X:1559.1	Y:920
X:1560.7	Y:834
X:1561.8	Y:585
X:1563	Y:1048
X:1563.7	Y:327
X:1564.5	Y:1541
X:1565.9	Y:2034
X:1566.7	Y:819
X:1567.3	Y:1071
X:1568.1	Y:783
X:1569.3	Y:702
X:1570.2	Y:765
X:1571.2	Y:277
X:1571.8	Y:429
X:1572.7	Y:735
X:1574.3	Y:489
X:1574.9	Y:520
X:1575.6	Y:1231
X:1576.4	Y:1972
X:1577.2	Y:1107
X:1578.4	Y:370
X:1579	Y:2153
X:1579.5	Y:1135
X:1580.5	Y:583
X:1581	Y:415
X:1581.7	Y:719
X:1583.2	Y:573
X:1584.1	Y:705
X:1584.8	Y:1068
X:1585.3	Y:777
X:1586	Y:442
X:1586.9	Y:866
X:1588.3	Y:1274
X:1589.6	Y:1181
X:1590.6	Y:712
X:1591.9	Y:1073
X:1594.5	Y:613
X:1595.1	Y:690
X:1595.9	Y:863
X:1596.6	Y:465
X:1597.3	Y:542
X:1599.1	Y:2106
X:1600.1	Y:1329
X:1601	Y:1392
X:1601.7	Y:848
X:1602.2	Y:812
X:1603.3	Y:662
X:1604	Y:569
X:1604.8	Y:1174
X:1605.4	Y:373
X:1609	Y:1868
X:1610.2	Y:536
X:1610.8	Y:884
X:1611.3	Y:1586
X:1612.1	Y:1363
X:1612.8	Y:783
X:1613.5	Y:340
X:1614.1	Y:2521
X:1615.2	Y:312
X:1615.8	Y:1514
X:1616.3	Y:1129
X:1617.1	Y:802
X:1618.6	Y:289
X:1620.1	Y:1333
X:1622	Y:4649
X:1622.7	Y:351
X:1623.8	Y:882
X:1624.2	Y:961
X:1626	Y:694
X:1627.5	Y:338
X:1628	Y:1206
X:1628.7	Y:1090
X:1629.5	Y:1496
X:1630.1	Y:351
X:1631	Y:589
X:1632.2	Y:849
X:1633.3	Y:366
X:1634.6	Y:467
X:1634.9	Y:514
X:1635.4	Y:527
X:1635.9	Y:690
X:1636.7	Y:307
X:1637.7	Y:842
X:1638.9	Y:1780
X:1639.7	Y:2544
X:1640.8	Y:958
X:1641.4	Y:1275
X:1642.1	Y:1260
X:1642.8	Y:858
X:1643.2	Y:686
X:1644.6	Y:517
X:1645.3	Y:1205
X:1646	Y:1204
X:1646.7	Y:825
X:1647.7	Y:575
X:1649.3	Y:911
X:1650	Y:399
X:1652.1	Y:627
X:1652.7	Y:336
X:1653.3	Y:878
X:1654.3	Y:308
X:1655	Y:297
X:1655.8	Y:834
X:1656.4	Y:1078
X:1657.1	Y:297
X:1657.8	Y:474
X:1658.4	Y:1658
X:1659.8	Y:679
X:1660.4	Y:795
X:1661.4	Y:1829
X:1662.3	Y:303
X:1662.7	Y:910
X:1663.6	Y:527
X:1664.2	Y:1269
X:1665.4	Y:843
X:1665.9	Y:836
X:1666.4	Y:492
X:1667.5	Y:1425
X:1668.5	Y:1677
X:1669	Y:686
X:1670	Y:557
X:1670.7	Y:298
X:1671	Y:285
X:1672.7	Y:1019
X:1674.8	Y:356
X:1675.2	Y:510
X:1677.4	Y:564
X:1678.8	Y:839
X:1680	Y:611
X:1680.5	Y:790
X:1681.7	Y:780
X:1682.3	Y:563
X:1683.1	Y:999
X:1683.9	Y:534
X:1684.7	Y:1247
X:1685.8	Y:287
X:1686.5	Y:362
X:1687	Y:651
X:1687.6	Y:367
X:1688.8	Y:938
X:1689.7	Y:1226
X:1690.4	Y:902
X:1691.6	Y:317
X:1692.9	Y:1739
X:1694.1	Y:1292
X:1694.7	Y:715
X:1695.9	Y:1679
X:1696.9	Y:1427
X:1698.2	Y:668
X:1699.2	Y:2483
X:1700	Y:1349
X:1700.8	Y:1505
X:1702.2	Y:1421
X:1704.7	Y:868
X:1705.1	Y:404
X:1706.3	Y:671
X:1706.8	Y:515
X:1708.6	Y:1332
X:1709.6	Y:276
X:1710.2	Y:339
X:1711.8	Y:495
X:1712.3	Y:354
X:1713.4	Y:439
X:1715.2	Y:872
X:1716.4	Y:591
X:1717.3	Y:460
X:1717.8	Y:613
X:1719.9	Y:327
X:1720.6	Y:1920
X:1721.5	Y:1327
X:1722.6	Y:1041
X:1723.2	Y:347
X:1724.6	Y:386
X:1725.3	Y:822
X:1726.1	Y:1685
X:1726.9	Y:764
X:1728.2	Y:405
X:1728.7	Y:339
X:1729.7	Y:1215
X:1730.9	Y:772
X:1732.7	Y:582
X:1735.2	Y:966
X:1735.9	Y:507
X:1736.4	Y:406
X:1736.8	Y:482
X:1737.7	Y:594
X:1738.7	Y:1909
X:1739.5	Y:803
X:1740.6	Y:461
X:1741.1	Y:278
X:1742.8	Y:892
X:1743.6	Y:1207
X:1744.6	Y:1214
X:1745.6	Y:328
X:1746.2	Y:1946
X:1746.8	Y:616
X:1747.5	Y:1147
X:1749.1	Y:773
X:1750.5	Y:755
X:1751.7	Y:365
X:1752.4	Y:849
X:1753.6	Y:893
X:1754.5	Y:417
X:1755.1	Y:650
X:1756.2	Y:1510
X:1757.5	Y:422
X:1758.1	Y:518
X:1758.6	Y:586
X:1760.3	Y:860
X:1763	Y:1903
X:1763.9	Y:273
X:1764.5	Y:480
X:1765.1	Y:676
X:1767.5	Y:1275
X:1769.4	Y:519
X:1769.9	Y:919
X:1770.4	Y:706
X:1772.2	Y:877
X:1772.6	Y:566
X:1773.6	Y:784
X:1774.2	Y:420
X:1774.9	Y:340
X:1775.6	Y:670
X:1776.4	Y:279
X:1777.5	Y:350
X:1778.3	Y:1634
X:1779	Y:732
X:1780.3	Y:325
X:1782.2	Y:364
X:1782.9	Y:298
X:1785.1	Y:526
X:1787.1	Y:1199
X:1787.9	Y:661
X:1791.1	Y:323
X:1793.1	Y:493
X:1794.2	Y:282
X:1795.1	Y:1249
X:1795.6	Y:671
X:1796.7	Y:1211
X:1797.8	Y:2064
X:1798.5	Y:740
X:1800.3	Y:268
X:1801.2	Y:929
X:1801.5	Y:770
X:1802.6	Y:749
X:1803.2	Y:515
X:1803.9	Y:882
X:1806	Y:692
X:1806.8	Y:467
X:1807.4	Y:407
X:1808	Y:855
X:1808.9	Y:508
X:1810.2	Y:1237
X:1811	Y:869
X:1813.2	Y:1465
X:1814.1	Y:3365
X:1814.9	Y:602
X:1815.5	Y:491
X:1816.2	Y:673
X:1817.3	Y:366
X:1818	Y:343
X:1818.9	Y:638
X:1819.7	Y:385
X:1821.3	Y:348
X:1824.1	Y:900
X:1825.4	Y:420
X:1827.3	Y:444
X:1828.6	Y:1007
X:1830.6	Y:1309
X:1835.2	Y:1350
X:1835.9	Y:643
X:1837.7	Y:731
X:1838.4	Y:526
X:1839.5	Y:682
X:1841	Y:541
X:1841.8	Y:605
X:1843.8	Y:492
X:1844.4	Y:530
X:1845.4	Y:875
X:1845.9	Y:1540
X:1846.7	Y:340
X:1847.6	Y:429
X:1848.7	Y:732
X:1849.2	Y:429
X:1849.9	Y:394
X:1850.5	Y:590
X:1851.5	Y:534
X:1852.3	Y:397
X:1853.8	Y:336
X:1854.6	Y:355
X:1856.7	Y:1821
X:1857.7	Y:337
X:1858.2	Y:660
X:1858.6	Y:361
X:1860.4	Y:881
X:1861	Y:766
X:1861.7	Y:1343
X:1862.1	Y:545
X:1862.6	Y:800
X:1863.4	Y:641
X:1864.4	Y:970
X:1864.9	Y:415
X:1866	Y:1395
X:1866.9	Y:517
X:1867.6	Y:282
X:1868.2	Y:616
X:1869.5	Y:550
X:1871.3	Y:382
X:1873.1	Y:318
X:1874	Y:834
X:1874.3	Y:834
X:1875	Y:806
X:1875.7	Y:1201
X:1876.8	Y:990
X:1877.7	Y:529
X:1878.2	Y:480
X:1879.1	Y:990
X:1880.7	Y:1285
X:1881.9	Y:433
X:1884.3	Y:303
X:1884.8	Y:616
X:1885.8	Y:661
X:1886.4	Y:311
X:1887.1	Y:485
X:1887.9	Y:390
X:1888.7	Y:370
X:1891.2	Y:321
X:1891.7	Y:269
X:1892.4	Y:672
X:1893.2	Y:1049
X:1894.8	Y:411
X:1895.3	Y:278
X:1896	Y:485
X:1896.4	Y:319
X:1900.7	Y:616
X:1902.5	Y:652
X:1906.8	Y:450
X:1909.4	Y:471
X:1910	Y:544
X:1910.6	Y:506
X:1911.5	Y:3309
X:1912.2	Y:889
X:1913.6	Y:944
X:1914.5	Y:374
X:1915.4	Y:1029
X:1917	Y:413
X:1918	Y:484
X:1919.4	Y:695
X:1920.1	Y:375
X:1920.6	Y:1098
X:1922.2	Y:272
X:1924.3	Y:320
X:1925.5	Y:376
X:1926.7	Y:318
X:1928.1	Y:787
X:1928.5	Y:501
X:1929.1	Y:274
X:1930	Y:710
X:1932	Y:507
X:1934.7	Y:951
X:1937.2	Y:414
X:1938.9	Y:972
X:1940.1	Y:751
X:1941.2	Y:787
X:1943.1	Y:735
X:1943.6	Y:1508
X:1944.6	Y:931
X:1945.1	Y:1470
X:1945.7	Y:952
X:1946.9	Y:541
X:1950.6	Y:1049
X:1951.2	Y:390
X:1951.7	Y:622
X:1952.2	Y:839
X:1953.3	Y:798
X:1954.2	Y:394
X:1955.5	Y:395
X:1955.9	Y:552
X:1956.7	Y:1215
X:1957.4	Y:767
X:1959.9	Y:510
X:1961.3	Y:408
X:1962.9	Y:362
X:1968.3	Y:270
X:1969.8	Y:390
X:1971.7	Y:294
X:1973.2	Y:315
X:1974.2	Y:567
X:1976.5	Y:524
X:1977.3	Y:429
X:1980	Y:1190
X:1981	Y:668
X:1983.6	Y:481
X:1986	Y:677
X:1987.7	Y:332
X:1988.4	Y:463
X:1989.8	Y:928
X:1990.9	Y:278
X:1993.2	Y:351
X:1993.7	Y:277
X:1994.7	Y:3536
X:1995.4	Y:1080
X:1996.5	Y:836
X:1998.1	Y:421
X:2000.7	Y:494
X:2001.5	Y:486
X:2004.5	Y:525
X:2005	Y:1828
X:2006.6	Y:358
X:2007.5	Y:700
X:2008.1	Y:553
X:2008.5	Y:291
X:2009.5	Y:738
X:2010.8	Y:335
X:2011.4	Y:329
X:2012.1	Y:2249
X:2016.7	Y:2362
X:2020.5	Y:303
X:2022.9	Y:597
X:2023.9	Y:2602
X:2024.5	Y:332
X:2024.8	Y:347
X:2026.1	Y:1077
X:2028	Y:664
X:2028.8	Y:924
X:2032	Y:455
X:2034.6	Y:415
X:2035.3	Y:1268
X:2037.7	Y:594
X:2038.8	Y:782
X:2039.5	Y:347
X:2040.3	Y:415
X:2040.7	Y:457
X:2041.4	Y:382
X:2042	Y:826
X:2043.3	Y:405
X:2044	Y:365
X:2044.9	Y:647
X:2045.5	Y:433
X:2046.3	Y:776
X:2047.5	Y:456
X:2050.5	Y:310
X:2052.4	Y:1158
X:2054.7	Y:1347
X:2057.8	Y:502
X:2061.4	Y:410
X:2062.4	Y:895
X:2063.9	Y:623
X:2067.1	Y:394
X:2069.6	Y:453
X:2073.7	Y:507
X:2086.8	Y:713
X:2089.5	Y:818
X:2090.9	Y:351
X:2094	Y:413
X:2094.6	Y:376
X:2095.6	Y:480
X:2096.2	Y:1152
X:2100.8	Y:290
X:2102	Y:406
X:2104.5	Y:425
X:2109.4	Y:531
X:2113.6	Y:896
X:2114.6	Y:794
X:2115.7	Y:314
X:2118.9	Y:316
X:2119.5	Y:490
X:2124.7	Y:548
X:2126.8	Y:510
X:2128.5	Y:327
X:2134.9	Y:393
X:2141	Y:1200
X:2144.1	Y:538
X:2152.6	Y:801
X:2154	Y:337
X:2158.3	Y:334
X:2162.7	Y:617
X:2166.1	Y:480
X:2168	Y:296
X:2172.1	Y:421
X:2172.7	Y:336
X:2174.2	Y:344
X:2181.7	Y:827
X:2188.9	Y:449
X:2195.5	Y:478
X:2197.7	Y:1166
X:2199.7	Y:763
X:2200.9	Y:831
X:2202.3	Y:1617
X:2206.8	Y:563
X:2211.3	Y:703
X:2213.8	Y:875
X:2229.6	Y:658
X:2230.7	Y:686
X:2237.8	Y:1764
X:2240.7	Y:357
X:2247.9	Y:306
X:2251.2	Y:276
X:2252.2	Y:544
X:2265.9	Y:610
X:2273.1	Y:284
X:2274.7	Y:494
X:2277.8	Y:362
X:2278.5	Y:329
X:2280.9	Y:490
X:2285.3	Y:549
X:2287	Y:557
X:2289.3	Y:272
X:2304.7	Y:557
X:2312.1	Y:327
X:2314	Y:687
X:2316	Y:412
X:2327.9	Y:978
X:2330	Y:909
X:2333.2	Y:347
X:2354.4	Y:1467
X:2367.3	Y:415
X:2377	Y:278
X:2377.6	Y:322
X:2380.5	Y:381
X:2384.1	Y:472
X:2384.9	Y:266
X:2388.3	Y:636
X:2397.4	Y:528
X:2400.8	Y:1065
X:2403.7	Y:272
X:2414.7	Y:323
X:2417.9	Y:402
X:2422.4	Y:463
X:2423.4	Y:291
X:2437.4	Y:526
X:2440.7	Y:419
X:2444.4	Y:393
X:2458.8	Y:422
X:2459.7	Y:636
X:2467.7	Y:307
X:2468.9	Y:394
X:2471.7	Y:426
X:2481.6	Y:268
X:2500.1	Y:330
X:2505.3	Y:3139
X:2508.4	Y:1000
X:2519.5	Y:306
X:2525.4	Y:329
X:2531.3	Y:369
X:2532.6	Y:1304
X:2564.1	Y:841
X:2568	Y:329
X:2582	Y:691
X:2585	Y:303
X:2598.2	Y:3307
X:2599.1	Y:340
X:2600.6	Y:917
X:2604.5	Y:373
X:2614.8	Y:368
X:2627	Y:298
X:2628	Y:899
X:2633.1	Y:733
X:2662.1	Y:1011
X:2676.6	Y:792
X:2686.1	Y:317
X:2706.5	Y:373
X:2779.9	Y:360
X:2795.1	Y:293
X:2796.7	Y:382
X:2805.8	Y:367
X:2849.1	Y:456
X:2859.4	Y:817
X:2897.4	Y:355
X:2917.2	Y:276
X:2944.8	Y:927
X:2946.9	Y:1154
X:2961.3	Y:465
